name	eff-length	est_frags
ENST00000647103.1	5572.0	4.634747897158471e-07
ENST00000343067.8	5756.0	4.431241251745053e-07
ENST00000356093.6	5657.0	4.5386332011249867e-07
ENST00000646189.1	3777.0	1.2633550977695118e-07
ENST00000644342.1	5816.0	7.682519173330871e-08
ENST00000646800.1	6188.0	7.840098967345918e-08
ENST00000482464.6	1954.0	2.346132768930141e-07
ENST00000642937.1	5696.0	4.4957578645659993e-07
ENST00000373800.7	2653.0	2.900843776867293e-07
ENST00000643155.1	2829.0	2.8809088952114023e-07
ENST00000347529.7	2476.0	3.176252225368251e-07
ENST00000646260.1	2301.0	2.0785433944805599e-07
ENST00000373798.5	5733.0	4.455768878972511e-07
ENST00000644600.1	5395.0	9.163139205731885e-08
ENST00000643173.1	5296.0	9.359792532131623e-08
ENST00000644780.1	3951.0	9.689337907330605e-08
ENST00000643604.1	5232.0	9.491400557240155e-08
ENST00000373797.2	2207.0	2.2992103450869384e-07
ENST00000349460.9	2737.0	2.470026333197535e-07
ENST00000645184.1	2764.0	1.842445517569694e-07
ENST00000645111.1	3716.0	1.1623553936197478e-07
ENST00000645999.1	2771.0	1.4716394547449538e-07
ENST00000643302.1	3912.0	1.2120429618188497e-07
ENST00000642643.1	2224.0	1.9241727234069804e-07
ENST00000636666.1	3442.0	7.137660767094964e-08
ENST00000644848.1	3982.0	5.983713700178331e-08
ENST00000644470.1	711.0	5.0581316364792476e-08
ENST00000646871.1	731.0	4.872698969875949e-08
ENST00000488277.1	62.0	1.0436390700385133e-07
ENST00000490308.2	722.0	4.869917353338401e-07
ENST00000460378.1	5012.0	3.3882999277992475e-07
ENST00000462032.1	552.0	1.4778167957210592e-07
ENST00000619772.1	82.0	2.2060817945711757e-12
ENST00000521452.1	2301.0	8.412184022550414e-08
ENST00000420504.2	2353.0	7.975278024709785e-08
ENST00000634348.1	7928.0	3.216157547179436e-27
ENST00000622143.1	414.0	0.0
ENST00000578099.2	67.0	6.537039347418817e-28
ENST00000463988.1	477.0	0.0
ENST00000546109.5	1505.0	0.0
ENST00000640623.1	4819.0	3.084305232064894e-16
ENST00000463112.1	2875.0	0.0
ENST00000485464.5	746.0	0.0
ENST00000373706.9	1442.0	0.0
ENST00000609549.5	629.0	0.0
ENST00000591592.5	378.0	0.0
ENST00000468459.5	420.0	0.0
ENST00000531039.5	381.0	0.0
ENST00000453837.1	2057.0	2.411727278137576e-16
ENST00000602889.1	387.0	6.98158832697624e-14
ENST00000647444.1	3721.0	1.2922350105477178e-07
ENST00000468531.1	630.0	6.078997741286199e-07
ENST00000534796.5	700.0	6.721198647613742e-07
ENST00000532289.1	410.0	1.1226396285467496e-06
ENST00000526960.1	593.0	8.581059460619634e-07
ENST00000524384.5	463.0	1.2519423327054136e-06
ENST00000528840.1	256.0	2.2945451396191347e-06
ENST00000494444.2	478.0	1.1914045034301943e-06
ENST00000529477.5	368.0	3.5405944551394016e-06
ENST00000533408.1	176.0	1.2252195898700897e-05
ENST00000475464.1	166.0	1.0262428052373004e-28
ENST00000641788.1	1673.0	1.1962815320707098e-13
ENST00000366152.3	424.0	1.599792286267787e-15
ENST00000373625.7	7178.0	1.024176208815382e-14
ENST00000537469.2	2052.0	0.0
ENST00000487174.1	772.0	0.0
ENST00000355082.9	364.0	2.8909378189066154e-05
ENST00000373586.1	1258.0	5.448393343725255e-05
ENST00000489353.5	327.0	1.9202455770141998e-05
ENST00000471486.5	625.0	4.49781072079951e-05
ENST00000483517.5	544.0	3.5322732005854476e-05
ENST00000474371.1	443.0	3.3584644826724144e-05
ENST00000469956.1	723.0	5.196410292938626e-17
ENST00000609129.1	12634.0	5.214949769221895e-09
ENST00000373510.8	6875.0	3.55819759924653e-11
ENST00000498691.5	341.0	4.5555593033138796e-32
ENST00000473383.1	508.0	9.76572257615319e-16
ENST00000466361.1	338.0	6.191541708656682e-18
ENST00000414241.7	1588.0	2.2416695758660776e-06
ENST00000373493.9	7743.0	7.820636077295718e-07
ENST00000527118.5	500.0	1.1362098622062716e-06
ENST00000401893.7	562.0	2.2890305397835313e-06
ENST00000524393.5	383.0	1.1495428766622045e-06
ENST00000526193.5	368.0	4.060909931995988e-06
ENST00000492348.6	1347.0	3.6838615633959625e-06
ENST00000525506.1	301.0	3.6973111236999062e-06
ENST00000465780.1	490.0	2.8491293617399823e-07
ENST00000373485.5	1217.0	2.3544622442170466e-06
ENST00000477563.6	344.0	1.6475512691358658e-06
ENST00000458695.6	1474.0	2.5186396651229207e-06
ENST00000490500.5	432.0	4.855604401696463e-07
ENST00000445722.2	380.0	9.483632776494957e-07
ENST00000475321.5	419.0	3.002076026232517e-06
ENST00000531983.1	273.0	9.514864569656136e-07
ENST00000463378.5	682.0	2.2253416926390653e-06
ENST00000460669.5	583.0	3.8714790569318145e-06
ENST00000482190.1	416.0	1.9849213538671518e-06
ENST00000409190.7	3198.0	8.207959072929918e-08
ENST00000373484.4	1624.0	4.959997829117774e-11
ENST00000373480.1	5094.0	0.0
ENST00000487404.5	1997.0	9.944825718996041e-14
ENST00000373476.5	3120.0	1.5861072791278394e-16
ENST00000373475.9	4122.0	1.200546995215803e-16
ENST00000356689.7	3383.0	2.5648676515198076e-26
ENST00000633169.1	711.0	5.625904417220214e-13
ENST00000623226.1	175.0	2.279376918839031e-12
ENST00000629371.2	3376.0	1.019395921112486e-05
ENST00000373449.6	3386.0	1.295689948198363e-05
ENST00000548033.5	736.0	3.36203308708334e-05
ENST00000482191.1	399.0	2.0924122464543987e-06
ENST00000491241.1	396.0	7.877026580858195e-07
ENST00000467905.5	680.0	4.9770226257051864e-05
ENST00000480134.5	611.0	2.970497314180019e-05
ENST00000354858.10	821.0	3.860969432624804e-05
ENST00000550338.5	686.0	2.958939479358058e-05
ENST00000469238.1	223.0	1.871555849372102e-05
ENST00000466029.1	31.0	2.243234236320786e-06
ENST00000487289.1	720.0	1.1239526113387321e-05
ENST00000548559.1	330.0	3.1512505837266596e-06
ENST00000551979.1	381.0	3.761453421254512e-06
ENST00000626911.1	10.0	3.6551822617428864e-23
ENST00000462920.5	677.0	0.0
ENST00000624339.1	3248.0	6.188060060419306e-14
ENST00000641271.1	1732.0	3.366540649757633e-15
ENST00000483388.5	512.0	0.0
ENST00000624012.1	847.0	4.1539348701886636e-08
ENST00000489419.1	2231.0	8.95623222303877e-14
ENST00000373377.1	3012.0	6.633915367234854e-14
ENST00000521580.2	3254.0	2.7470764238267015e-09
ENST00000493328.5	6041.0	3.304800435410909e-14
ENST00000468598.5	2635.0	4.5574998494696985e-07
ENST00000460428.5	264.0	2.6032817309183834e-26
ENST00000470472.5	674.0	1.0196830691566864e-26
ENST00000466745.5	462.0	4.81826796853678e-08
ENST00000466213.5	1231.0	4.738837730054472e-07
ENST00000490668.5	234.0	5.899100328296524e-25
ENST00000485365.1	493.0	2.8000232098426517e-25
ENST00000485454.1	139.0	7.706154554236274e-08
ENST00000357214.5	3547.0	3.07416965736022e-12
ENST00000492456.1	292.0	0.0
ENST00000610617.1	123.0	9.972722565829255e-18
ENST00000325722.7	4589.0	4.361262053915418e-14
ENST00000373266.8	2177.0	3.8080410279159627e-16
ENST00000621781.4	4017.0	1.876223824806738e-24
ENST00000503824.1	378.0	1.2345627890181064e-15
ENST00000251195.9	4569.0	1.762854002161827e-11
ENST00000373210.3	6916.0	2.246166033268484e-33
ENST00000373206.5	3796.0	7.495363659289921e-35
ENST00000373204.5	13508.0	2.106337018852868e-35
ENST00000635259.1	2636.0	1.0793778623165608e-34
ENST00000324350.9	1526.0	2.2273772979994182e-08
ENST00000373191.8	19487.0	5.145322137973684e-08
ENST00000397828.3	835.0	4.2191199185500173e-08
ENST00000634486.1	3399.0	9.865748598279963e-08
ENST00000246314.10	3011.0	1.492609890004943e-07
ENST00000491443.2	348.0	1.1226399096750715e-07
ENST00000479395.2	185.0	2.425764002585494e-07
ENST00000579043.2	57.0	4.367050092897058e-12
ENST00000496636.1	183.0	0.0
ENST00000364578.1	7.0	0.0
ENST00000488606.5	1927.0	4.073162103183877e-17
ENST00000462067.1	1412.0	5.385023796176586e-17
ENST00000487540.6	1731.0	0.0
ENST00000526980.5	728.0	6.360940248238848e-29
ENST00000641463.1	2494.0	5.267746615061739e-32
ENST00000296215.7	4405.0	6.19954657320029e-14
ENST00000638725.1	2561.0	2.301101179792045e-21
ENST00000490029.1	435.0	4.254147646939904e-07
ENST00000373062.7	2134.0	2.8833906457747735e-06
ENST00000462812.5	2209.0	4.68558013216772e-07
ENST00000479255.1	222.0	1.1204700836497337e-06
ENST00000538069.2	498.0	5.925853481758824e-07
ENST00000469191.1	333.0	2.7997387277496363e-07
ENST00000489146.1	430.0	3.836523158329828e-07
ENST00000463351.1	293.0	1.663840225914188e-06
ENST00000488496.1	339.0	7.989061988595514e-07
ENST00000641190.1	1126.0	1.3101042260916089e-12
ENST00000486637.1	652.0	7.608774861654939e-16
ENST00000488137.5	517.0	0.0
ENST00000319637.6	1850.0	1.1607317726427921e-13
ENST00000373036.4	7772.0	4.385330498589332e-09
ENST00000419993.1	281.0	0.0
ENST00000373027.5	3705.0	5.909948293261342e-11
ENST00000458109.6	3779.0	5.7942057795457836e-11
ENST00000373023.6	4494.0	4.8722445993703105e-11
ENST00000373021.1	3734.0	2.3480842536978454e-12
ENST00000491406.2	386.0	4.4133757946130764e-29
ENST00000516639.1	4.0	0.0
ENST00000616313.1	73.0	1.4321440583785067e-35
ENST00000373019.4	3473.0	1.082041958521324e-06
ENST00000460925.1	593.0	7.059334468501172e-07
ENST00000489537.5	691.0	1.2029364536832629e-06
ENST00000461869.5	576.0	7.341484962161883e-07
ENST00000470585.5	504.0	5.483346103232214e-07
ENST00000488934.1	73.0	1.4767225651820477e-06
ENST00000462258.1	327.0	1.6238855625200354e-06
ENST00000373014.4	1819.0	8.868362090708693e-11
ENST00000442006.2	1760.0	0.00014887640086887034
ENST00000474456.1	2292.0	2.6531924450207984e-21
ENST00000372990.5	1637.0	1.2800409320597602e-13
ENST00000432648.7	2541.0	1.1965993247398253e-21
ENST00000480624.5	442.0	6.437194672096052e-34
ENST00000484393.1	550.0	0.0
ENST00000476350.1	5104.0	7.842423993054342e-14
ENST00000487656.1	123.0	0.0
ENST00000360115.8	2624.0	0.0
ENST00000458207.5	493.0	0.0
ENST00000513632.2	538.0	6.798919108951558e-15
ENST00000495526.5	4451.0	5.047597790328595e-21
ENST00000482751.5	2364.0	0.0
ENST00000372827.7	4622.0	7.9112694561840015e-16
ENST00000372811.9	1954.0	0.0
ENST00000372797.7	2905.0	2.2771105391960688e-05
ENST00000372802.5	2764.0	2.461446987547754e-05
ENST00000449311.5	481.0	1.5478865263465674e-05
ENST00000421589.5	624.0	1.4375084090645228e-05
ENST00000414893.5	328.0	1.6408185415987952e-05
ENST00000414281.5	572.0	1.8055278211026244e-05
ENST00000420216.5	468.0	1.847001208203421e-05
ENST00000372792.6	1296.0	3.713176088186661e-05
ENST00000372798.5	1363.0	4.170424802603625e-05
ENST00000340450.7	2392.0	3.590817048373197e-05
ENST00000372805.7	2017.0	3.622094651866854e-05
ENST00000435719.5	617.0	3.8407495745795414e-05
ENST00000427843.5	539.0	2.4329825254124426e-05
ENST00000417287.5	410.0	2.1943418814352254e-05
ENST00000424977.1	502.0	2.083575870861002e-05
ENST00000446031.1	73.0	6.409796530899736e-07
ENST00000479759.5	688.0	4.725076687696052e-05
ENST00000461993.1	656.0	2.708040562255602e-05
ENST00000494114.1	544.0	8.153400770705067e-06
ENST00000642050.1	3810.0	2.3941423343066858e-06
ENST00000474142.1	330.0	2.7509782458103516e-17
ENST00000447743.1	113.0	0.0
ENST00000392713.3	218.0	0.0
ENST00000296380.8	2017.0	1.113875871131036e-20
ENST00000372697.7	828.0	1.1953272375533198e-15
ENST00000372696.3	809.0	1.2234004267211922e-15
ENST00000472043.1	344.0	1.191248328284376e-08
ENST00000467203.5	743.0	9.855141906279593e-07
ENST00000424419.6	1076.0	3.6849777364135367e-07
ENST00000427410.6	1179.0	1.73197426245801e-06
ENST00000447388.7	1750.0	1.3214800995975806e-06
ENST00000425457.6	1336.0	1.5097336852528237e-06
ENST00000453631.5	450.0	6.444873413369736e-07
ENST00000456393.6	1711.0	9.835674501480443e-07
ENST00000372654.5	1255.0	1.8805483490509393e-06
ENST00000534399.5	374.0	1.0325712134996512e-07
ENST00000372653.5	1662.0	1.011211371746979e-06
ENST00000372669.8	805.0	1.0697703513931483e-06
ENST00000372652.5	2163.0	6.95236687052317e-07
ENST00000372651.5	1002.0	2.2232644545854e-06
ENST00000531464.5	325.0	1.2239472877082828e-07
ENST00000440226.7	1517.0	1.3883708222143465e-06
ENST00000525290.5	233.0	1.248465569877909e-06
ENST00000530965.5	93.0	1.6630901384328786e-32
ENST00000416859.6	347.0	3.939740968615499e-07
ENST00000308733.9	1958.0	7.134990898105604e-07
ENST00000414185.1	477.0	1.7839590482215881e-06
ENST00000525349.1	382.0	5.925510047773603e-07
ENST00000488635.1	1281.0	1.2377468075059426e-07
ENST00000496608.1	1765.0	1.7281745959959996e-07
ENST00000463285.5	539.0	0.0
ENST00000626479.1	4600.0	5.081252458025071e-16
ENST00000482530.1	374.0	0.0
ENST00000372587.4	1041.0	0.0
ENST00000372571.5	4268.0	9.398484478005989e-14
ENST00000372572.5	5152.0	7.785856046825188e-14
ENST00000372573.5	5109.0	1.1759059870701394e-13
ENST00000545068.5	4965.0	8.079099820265824e-14
ENST00000361776.5	4906.0	1.2245625257145655e-13
ENST00000361346.5	5025.0	7.982632940087344e-14
ENST00000454417.1	299.0	0.0
ENST00000340612.5	3400.0	0.0
ENST00000495044.5	1821.0	3.272685856774885e-10
ENST00000342022.8	2898.0	1.565686998041848e-09
ENST00000514642.1	6627.0	4.354728958724682e-15
ENST00000426743.1	555.0	4.20401212769272e-15
ENST00000424567.1	7.0	3.1485871145914465e-08
ENST00000296387.5	2659.0	2.8472211433995245e-14
ENST00000539749.5	3317.0	2.282412097444502e-14
ENST00000492956.1	2801.0	2.8855068859114735e-11
ENST00000372525.6	4537.0	5.573133341831207e-28
ENST00000637012.1	3154.0	6.347980507873848e-14
ENST00000642150.1	1416.0	4.7293777632114534e-17
ENST00000425076.1	336.0	0.0
ENST00000426263.8	3470.0	1.991014229120405e-06
ENST00000630287.2	2198.0	3.4062287679486273e-06
ENST00000475162.3	398.0	8.818069988321548e-07
ENST00000625233.2	831.0	8.341506309091265e-07
ENST00000372500.4	333.0	6.963953239219066e-07
ENST00000415851.6	378.0	1.3185557070800098e-06
ENST00000630821.1	391.0	2.261706821901926e-07
ENST00000460369.3	341.0	1.1496520870700764e-07
ENST00000474566.1	532.0	8.704444550221582e-29
ENST00000432792.6	1650.0	0.0
ENST00000523677.5	1278.0	5.786977148630784e-14
ENST00000461061.1	456.0	0.0
ENST00000473014.1	2887.0	6.957261636160051e-14
ENST00000372457.8	1724.0	0.0
ENST00000357658.4	1401.0	5.791948448484352e-11
ENST00000359947.8	7527.0	1.3313321068134322e-08
ENST00000438120.5	6177.0	1.0760008289622943e-08
ENST00000436724.5	1968.0	2.5606028673986064e-16
ENST00000372405.1	1762.0	2.860521958620954e-16
ENST00000412568.6	3954.0	1.7019809988293517e-08
ENST00000429895.5	6112.0	1.6498988129970456e-08
ENST00000414879.5	4636.0	2.1982985832142936e-08
ENST00000496447.5	5687.0	1.7776201410739585e-08
ENST00000372407.4	4400.0	1.5241371718272468e-08
ENST00000477970.1	3121.0	2.1760119960949074e-08
ENST00000372396.3	4274.0	0.0
ENST00000398804.7	392.0	9.805796226180467e-08
ENST00000418149.1	216.0	0.0
ENST00000347631.7	2099.0	0.0
ENST00000335430.10	1605.0	0.0
ENST00000484868.2	853.0	2.984904430833917e-15
ENST00000645034.1	2056.0	1.0927459941087372e-20
ENST00000643813.1	1898.0	0.0
ENST00000645670.1	2518.0	7.919255693606906e-14
ENST00000495482.2	2393.0	8.303904815880537e-14
ENST00000437753.1	269.0	0.0
ENST00000471394.6	317.0	0.0
ENST00000534655.1	358.0	0.0
ENST00000498543.1	160.0	0.0
ENST00000486064.5	2454.0	1.0039897550859123e-17
ENST00000453688.5	454.0	0.0
ENST00000630008.2	630.0	4.0029484876812245e-29
ENST00000627999.1	556.0	5.468630471211968e-21
ENST00000625982.1	721.0	1.5920274044082874e-31
ENST00000446292.5	866.0	0.0
ENST00000372290.4	196.0	0.0
ENST00000496262.1	640.0	7.050098034466226e-19
ENST00000488865.2	660.0	0.0
ENST00000372243.7	1379.0	0.0
ENST00000362507.1	6.0	0.0
ENST00000452259.5	924.0	1.559874393491239e-06
ENST00000372224.8	2679.0	3.50786944005134e-06
ENST00000493027.5	891.0	1.109085290560944e-06
ENST00000455186.5	708.0	1.918041207450112e-06
ENST00000480574.1	583.0	6.245996564660696e-08
ENST00000372217.5	2755.0	3.085323831324149e-06
ENST00000423289.1	120.0	1.1837154420791244e-06
ENST00000472235.1	280.0	1.30352886126891e-06
ENST00000440985.5	310.0	1.2867789515907014e-07
ENST00000428791.1	380.0	6.748479960411874e-08
ENST00000372207.3	1847.0	0.0
ENST00000465443.5	2277.0	0.0
ENST00000461769.1	464.0	1.7405559594335558e-10
ENST00000493100.1	673.0	1.2000344557287892e-10
ENST00000485668.5	2459.0	1.8831901182260595e-29
ENST00000497010.1	361.0	5.175024197987821e-26
ENST00000596009.1	2930.0	1.958044460678276e-14
ENST00000246337.8	1100.0	3.0220505101906147e-06
ENST00000491773.5	476.0	2.3508357771851475e-06
ENST00000463092.5	768.0	4.695320982442255e-07
ENST00000636293.1	902.0	2.155997217778237e-06
ENST00000636836.1	973.0	2.5121317537059363e-06
ENST00000461035.5	286.0	1.5501109553115082e-06
ENST00000491300.5	684.0	2.56161146874033e-06
ENST00000434478.5	400.0	2.137615829154812e-06
ENST00000494399.5	1648.0	7.927353429030358e-07
ENST00000460334.5	463.0	1.5269856472127214e-06
ENST00000462688.5	701.0	2.7361420326611274e-06
ENST00000460906.5	620.0	4.622375387210927e-07
ENST00000490385.5	660.0	1.8221998164102255e-06
ENST00000469548.5	844.0	3.268283826484476e-06
ENST00000486699.5	768.0	2.5938344658475395e-06
ENST00000478467.5	657.0	3.024748898846505e-06
ENST00000428106.1	482.0	1.8578155552680978e-06
ENST00000496439.1	600.0	1.2166989577713125e-06
ENST00000473012.1	432.0	4.6772589110297855e-07
ENST00000472254.1	734.0	5.187195634354555e-07
ENST00000466193.1	324.0	3.3642777026820795e-11
ENST00000465678.1	556.0	6.586060202928922e-08
ENST00000485271.5	307.0	3.389649207160285e-31
ENST00000450313.5	1729.0	0.0
ENST00000525160.5	470.0	0.0
ENST00000483642.5	880.0	0.0
ENST00000481139.5	851.0	0.0
ENST00000485484.5	610.0	0.0
ENST00000534453.1	472.0	7.910557486555749e-08
ENST00000629009.2	1494.0	2.8264462081222883e-32
ENST00000401061.8	5096.0	9.7108608998073e-17
ENST00000424390.1	595.0	0.0
ENST00000446155.1	398.0	0.0
ENST00000473038.5	748.0	2.669943128411311e-13
ENST00000629041.1	5.0	0.0
ENST00000437901.6	674.0	2.1526567273937412e-07
ENST00000537798.5	2897.0	1.3844611425646436e-07
ENST00000437362.6	799.0	2.1755587207592184e-07
ENST00000464190.6	404.0	4.165572079471254e-07
ENST00000528084.5	335.0	1.56722767931295e-07
ENST00000527359.5	543.0	1.7612105247117634e-07
ENST00000530840.5	331.0	1.8047121310804214e-09
ENST00000531532.5	354.0	1.4132371271083822e-07
ENST00000529333.5	578.0	2.537586996775214e-07
ENST00000527470.5	332.0	5.35150532107411e-07
ENST00000525515.5	365.0	4.222551978797275e-07
ENST00000453748.5	1880.0	2.3903514385222453e-07
ENST00000528238.5	694.0	1.9141922757595824e-07
ENST00000534101.1	554.0	2.529180655514233e-07
ENST00000350030.7	3007.0	1.5103310475087648e-07
ENST00000470768.5	836.0	3.320127914387257e-07
ENST00000372052.8	1258.0	1.2926593419510466e-07
ENST00000629893.1	54.0	4.187724909438413e-08
ENST00000351223.7	1338.0	1.9432893893835788e-07
ENST00000530073.5	2540.0	4.156534783780229e-08
ENST00000481782.1	3459.0	2.9899699510209326e-08
ENST00000531612.5	738.0	1.0485886681331741e-07
ENST00000527932.1	450.0	8.350011778028712e-08
ENST00000479235.5	2921.0	9.443448385234961e-07
ENST00000290795.7	3399.0	2.051996589263349e-06
ENST00000355105.7	3536.0	2.043579549336144e-06
ENST00000467032.1	392.0	7.894686421752796e-07
ENST00000487436.1	360.0	1.8715990795168143e-06
ENST00000468724.1	359.0	2.699319444182246e-06
ENST00000498128.1	359.0	2.885589496569172e-06
ENST00000496278.1	1329.0	3.74489211011212e-07
ENST00000495616.1	394.0	3.1283886760395996e-07
ENST00000488278.5	795.0	4.659684252835739e-07
ENST00000480941.1	650.0	6.1385302080746e-07
ENST00000480083.5	764.0	9.232499543175323e-07
ENST00000493083.5	525.0	3.854497357128653e-07
ENST00000460859.1	359.0	8.999202161705934e-07
ENST00000432472.1	182.0	0.0
ENST00000437848.1	588.0	7.051909144764438e-18
ENST00000463059.1	481.0	2.8990512018914243e-13
ENST00000498668.1	146.0	0.0
ENST00000477968.1	700.0	0.0
ENST00000262741.9	5409.0	1.1613702324333072e-07
ENST00000372006.5	4819.0	1.2331271815713446e-07
ENST00000420542.5	4974.0	1.1879910954983914e-07
ENST00000488808.1	2917.0	1.1407532243848884e-08
ENST00000423209.5	1684.0	1.2617627968622526e-07
ENST00000493202.1	565.0	1.6443858318391685e-07
ENST00000425892.2	553.0	1.0626662503001503e-07
ENST00000540385.2	1353.0	1.2845365281943932e-07
ENST00000469330.5	690.0	0.0
ENST00000470318.1	390.0	0.0
ENST00000485714.1	2706.0	3.878982255698135e-11
ENST00000463030.1	442.0	2.1812048202309038e-14
ENST00000463715.5	518.0	7.140756596042339e-08
ENST00000442598.5	2349.0	6.331560412503145e-07
ENST00000493985.5	610.0	2.3444281352769527e-07
ENST00000371975.8	2908.0	6.516401758434623e-07
ENST00000469835.5	448.0	1.9071329818669966e-07
ENST00000493032.5	427.0	2.2954206415988615e-07
ENST00000487700.1	272.0	1.504046427150784e-07
ENST00000472889.2	567.0	5.747764983345012e-07
ENST00000473251.2	634.0	5.749648300439858e-07
ENST00000476687.2	374.0	4.085968263647143e-07
ENST00000488942.5	921.0	8.256267644009591e-07
ENST00000459678.2	575.0	1.9223168915054068e-07
ENST00000496156.5	692.0	6.67059679882775e-09
ENST00000617190.4	3928.0	1.206523780981643e-07
ENST00000617760.4	1958.0	3.557385082209297e-08
ENST00000343304.10	2747.0	5.21603302766521e-08
ENST00000615587.4	2642.0	5.443380824590613e-08
ENST00000472710.2	4255.0	3.2585922597041635e-08
ENST00000498402.2	1868.0	5.807931686141171e-08
ENST00000469150.1	3189.0	2.533706553114949e-11
ENST00000486951.1	487.0	8.143998511821544e-27
